level $15510$ completed at 1648601379.302933 sec, p/sec ratio: @2.424893752950536@
level $15511$ completed at 1648601399.905997 sec, p/sec ratio: @2.543577802520088@
level $15512$ completed at 1648601422.931874 sec, p/sec ratio: @2.9699368170689984@
level $15513$ completed at 1648601441.59284 sec, p/sec ratio: @2.0651081421279245@
level $15513$ **IS A REDO** at 1648601460.080174 sec, p/sec ratio: @2.1678747039903175@
level $15514$ completed at 1648601484.171294 sec, p/sec ratio: @2.8224595220155435@
level $15515$ completed at 1648601506.553211 sec, p/sec ratio: @2.809076219442019@
level $15516$ completed at 1648601532.373307 sec, p/sec ratio: @2.9254538424283694@
level $15517$ completed at 1648601566.23281 sec, p/sec ratio: @1.9670781999796991@
level $15518$ completed at 1648601585.430092 sec, p/sec ratio: @1.9945336820302109@
level $15519$ completed at 1648601608.186309 sec, p/sec ratio: @3.0063965633921574@
level $15520$ completed at 1648601630.090496 sec, p/sec ratio: @2.7305657979648323@
level $15521$ completed at 1648601676.876721 sec, p/sec ratio: @2.7110402031745164@
level $15522$ completed at 1648601701.7173061 sec, p/sec ratio: @3.5763803597506665@
level $15523$ completed at 1648601726.7044768 sec, p/sec ratio: @2.515068848912027@
level $15524$ completed at 1648601747.882962 sec, p/sec ratio: @2.719992012516883@
level $15525$ completed at 1648601771.055583 sec, p/sec ratio: @3.1523819254369734@
level $15526$ completed at 1648601798.004041 sec, p/sec ratio: @3.6715284701901276@
level $15527$ completed at 1648601816.0911329 sec, p/sec ratio: @1.6208553849917655@
level $15528$ completed at 1648601833.518542 sec, p/sec ratio: @2.0642471267076083@
level $15529$ completed at 1648601855.599036 sec, p/sec ratio: @2.830362795245532@
level $15530$ completed at 1648601877.447409 sec, p/sec ratio: @2.8576298774412847@
level $15530$ **IS A REDO** at 1648601898.763388 sec, p/sec ratio: @3.0723571204578493@
level $15531$ completed at 1648601918.649152 sec, p/sec ratio: @2.8970634862379665@
level $15532$ completed at 1648601934.36988 sec, p/sec ratio: @1.3037944746310315@
level $15533$ completed at 1648601950.887257 sec, p/sec ratio: @1.8508385649942785@
level $15534$ completed at 1648601969.668019 sec, p/sec ratio: @2.196243229844711@
level $15535$ completed at 1648601985.943307 sec, p/sec ratio: @1.5289974877628834@
level $15536$ completed at 1648602011.792593 sec, p/sec ratio: @3.091399977014088@
level $15537$ completed at 1648602058.839371 sec, p/sec ratio: @2.197202876118306@
level $15538$ completed at 1648602077.1501591 sec, p/sec ratio: @1.981019966545553@
level $15539$ completed at 1648602094.950399 sec, p/sec ratio: @2.3641186262861043@
level $15540$ completed at 1648602113.7214022 sec, p/sec ratio: @1.8088935391069187@
level $15541$ completed at 1648602130.831944 sec, p/sec ratio: @1.8011289520299165@
level $15542$ completed at 1648602151.192534 sec, p/sec ratio: @2.081886621137003@
level $15543$ completed at 1648602170.268409 sec, p/sec ratio: @2.1930236751187913@
level $15544$ completed at 1648602188.78975 sec, p/sec ratio: @1.9656082444236418@
level $15545$ completed at 1648602207.901381 sec, p/sec ratio: @2.1830787464894943@
level $15546$ completed at 1648602235.2580109 sec, p/sec ratio: @3.650775199427382@
level $15547$ completed at 1648602255.722933 sec, p/sec ratio: @2.8555457769840404@
level $15548$ completed at 1648602273.4533792 sec, p/sec ratio: @1.9356599545166724@
level $15549$ completed at 1648602296.706032 sec, p/sec ratio: @2.3863310577593064@
level $15550$ completed at 1648602323.957449 sec, p/sec ratio: @3.480044405931617@
level $15551$ completed at 1648602342.277271 sec, p/sec ratio: @1.862212177022953@
level $15552$ completed at 1648602358.9481652 sec, p/sec ratio: @1.52350107625334@
level $15553$ completed at 1648602405.298819 sec, p/sec ratio: @2.5179887686698383@
level $15554$ completed at 1648602423.5918689 sec, p/sec ratio: @2.267124347807807@
level $15555$ completed at 1648602443.491372 sec, p/sec ratio: @2.6400816092212174@
level $15556$ completed at 1648602468.5955782 sec, p/sec ratio: @2.8487290874329854@
level $15556$ **IS A REDO** at 1648602493.357075 sec, p/sec ratio: @3.0022434830354476@
level $15557$ completed at 1648602512.404809 sec, p/sec ratio: @2.1730842931285492@
level $15558$ completed at 1648602533.026242 sec, p/sec ratio: @2.266018008976124@
level $15559$ completed at 1648602554.281266 sec, p/sec ratio: @2.9701238438382522@
level $15560$ completed at 1648602576.5332851 sec, p/sec ratio: @3.3078115042637375@
level $15561$ completed at 1648602599.9619682 sec, p/sec ratio: @2.667386314215501@
level $15562$ completed at 1648602617.611259 sec, p/sec ratio: @2.0463264312124614@
level $15563$ completed at 1648602634.730114 sec, p/sec ratio: @1.7239823591229846@
level $15564$ completed at 1648602655.573329 sec, p/sec ratio: @3.0240379284606513@
level $15565$ completed at 1648602674.2155142 sec, p/sec ratio: @2.2266282672940223@
level $15566$ completed at 1648602689.658201 sec, p/sec ratio: @1.6321594533995807@
level $15567$ completed at 1648602705.93558 sec, p/sec ratio: @1.5449157024842095@
level $15568$ completed at 1648602722.37517 sec, p/sec ratio: @1.8058930236796713@
level $15569$ completed at 1648602768.674766 sec, p/sec ratio: @2.4981989391549964@
level $15570$ completed at 1648602788.147066 sec, p/sec ratio: @2.431005619260999@
level $15571$ completed at 1648602804.4844391 sec, p/sec ratio: @1.551478317094556@
level $15572$ completed at 1648602828.8511622 sec, p/sec ratio: @3.0080497321217785@
level $15573$ completed at 1648602849.917283 sec, p/sec ratio: @2.4725137872431158@
level $15574$ completed at 1648602865.8484118 sec, p/sec ratio: @1.2966680577833183@
level $15575$ completed at 1648602881.163722 sec, p/sec ratio: @1.3580669530718912@
level $15576$ completed at 1648602900.091476 sec, p/sec ratio: @2.203666925781135@
level $15577$ completed at 1648602926.36599 sec, p/sec ratio: @3.181516078993579@
level $15578$ completed at 1648602944.673491 sec, p/sec ratio: @2.0904147469774585@
level $15579$ completed at 1648602967.0203142 sec, p/sec ratio: @2.870368467870933@
level $15580$ completed at 1648602988.989741 sec, p/sec ratio: @2.6181633622584717@
level $15581$ completed at 1648603016.578162 sec, p/sec ratio: @2.9060349485212766@
level $15582$ completed at 1648603040.483763 sec, p/sec ratio: @3.3000361071007287@
level $15583$ completed at 1648603064.5636458 sec, p/sec ratio: @3.278223195638645@
level $15584$ completed at 1648603081.987343 sec, p/sec ratio: @1.7089160216032675@
level $15585$ completed at 1648603134.648878 sec, p/sec ratio: @2.8834061899516197@
level $15586$ completed at 1648603173.456119 sec, p/sec ratio: @3.057902608037432@
level $15587$ completed at 1648603189.512395 sec, p/sec ratio: @1.5856878995132906@
level $15588$ completed at 1648603214.782112 sec, p/sec ratio: @3.0894843556726523@
level $15589$ completed at 1648603236.12655 sec, p/sec ratio: @2.1698637466754245@
level $15590$ completed at 1648603251.782706 sec, p/sec ratio: @1.3226579292870781@
level $15591$ completed at 1648603271.660449 sec, p/sec ratio: @2.355200432619127@
level $15592$ completed at 1648603299.254022 sec, p/sec ratio: @3.6028212398073443@
level $15593$ completed at 1648603339.120533 sec, p/sec ratio: @3.16512785993551@
level $15594$ completed at 1648603357.915663 sec, p/sec ratio: @2.0160385279795197@
level $15595$ completed at 1648603383.041698 sec, p/sec ratio: @3.026290651417664@
level $15596$ completed at 1648603411.047253 sec, p/sec ratio: @3.3551122856609106@
level $15597$ completed at 1648603429.6919098 sec, p/sec ratio: @2.0385852446722525@
level $15598$ completed at 1648603454.9414148 sec, p/sec ratio: @2.834951819020611@
level $15599$ completed at 1648603481.119333 sec, p/sec ratio: @3.0592501402310956@
level $15600$ completed at 1648603498.995595 sec, p/sec ratio: @1.8836721681516189@
level $15601$ completed at 1648603547.601731 sec, p/sec ratio: @2.736385867984321@
level $15602$ completed at 1648603567.7070022 sec, p/sec ratio: @2.6024031785042645@
level $15603$ completed at 1648603584.218913 sec, p/sec ratio: @1.529072104705644@
level $15604$ completed at 1648603600.903758 sec, p/sec ratio: @1.5013705350590283@
level $15605$ completed at 1648603618.9423769 sec, p/sec ratio: @2.0122024709940796@
level $15606$ completed at 1648603642.7383811 sec, p/sec ratio: @2.8567114396020608@
level $15607$ completed at 1648603661.955368 sec, p/sec ratio: @1.991353636222638@
level $15608$ completed at 1648603684.634479 sec, p/sec ratio: @2.4211091376518863@
level $15609$ completed at 1648603706.063841 sec, p/sec ratio: @2.6909044366712127@
level $15610$ completed at 1648603721.861471 sec, p/sec ratio: @1.3179587051381512@
level $15611$ completed at 1648603740.3569012 sec, p/sec ratio: @2.0824480182882796@
level $15612$ completed at 1648603760.531083 sec, p/sec ratio: @2.3233045381196153@
level $15613$ completed at 1648603777.576339 sec, p/sec ratio: @1.741232826243454@
level $15614$ completed at 1648603794.612481 sec, p/sec ratio: @2.0033108114917515@
level $15615$ completed at 1648603812.7145631 sec, p/sec ratio: @1.9883229454959486@
level $15616$ completed at 1648603832.02746 sec, p/sec ratio: @1.9805722274474198@
level $15617$ completed at 1648603879.112931 sec, p/sec ratio: @2.7043100203791464@
level $15618$ completed at 1648603903.4601579 sec, p/sec ratio: @2.772337905018904@
level $15619$ completed at 1648603925.4647071 sec, p/sec ratio: @2.308834173630189@
level $15620$ completed at 1648603948.997684 sec, p/sec ratio: @2.882604202250485@
level $15621$ completed at 1648603965.1183832 sec, p/sec ratio: @1.2879408651919018@
level $15622$ completed at 1648603985.746527 sec, p/sec ratio: @2.4792573848788675@
level $15623$ completed at 1648604002.584953 sec, p/sec ratio: @1.8320988644974752@
level $15624$ completed at 1648604026.648345 sec, p/sec ratio: @3.0505871529652007@
level $15625$ completed at 1648604049.214908 sec, p/sec ratio: @2.4368996795192093@
level $15625$ **IS A REDO** at 1648604072.0147789 sec, p/sec ratio: @2.4954276417464376@
level $15626$ completed at 1648604092.1129448 sec, p/sec ratio: @2.3337126748024777@
level $15627$ completed at 1648604109.660033 sec, p/sec ratio: @1.6849414965461698@
level $15628$ completed at 1648604126.769641 sec, p/sec ratio: @1.7902881842366716@
level $15629$ completed at 1648604142.801541 sec, p/sec ratio: @1.571243860102274@
level $15630$ completed at 1648604159.096745 sec, p/sec ratio: @1.5486395640036645@
level $15631$ completed at 1648604179.585053 sec, p/sec ratio: @2.55655772659929@
level $15632$ completed at 1648604202.951628 sec, p/sec ratio: @2.9171740148652376@
level $15633$ completed at 1648604253.916835 sec, p/sec ratio: @3.8330576244203223@
level $15634$ completed at 1648604269.1055949 sec, p/sec ratio: @1.3570067706120728@
level $15635$ completed at 1648604295.9118981 sec, p/sec ratio: @3.7068709397917097@
level $15636$ completed at 1648604317.1141891 sec, p/sec ratio: @2.4462249421983224@
level $15637$ completed at 1648604331.844384 sec, p/sec ratio: @1.411061831734718@
level $15638$ completed at 1648604349.004286 sec, p/sec ratio: @1.7150588264342803@
level $15639$ completed at 1648604373.3385541 sec, p/sec ratio: @2.999781606688815@
level $15640$ completed at 1648604389.870389 sec, p/sec ratio: @1.8716520663276204@
level $15641$ completed at 1648604414.031347 sec, p/sec ratio: @2.787898506270795@
level $15642$ completed at 1648604431.201838 sec, p/sec ratio: @2.1035316169821288@
level $15643$ completed at 1648604451.960812 sec, p/sec ratio: @2.2378269717594734@
level $15644$ completed at 1648609954.922936 sec, p/sec ratio: @2.5797960295621967@
level $15645$ completed at 1648609975.753695 sec, p/sec ratio: @2.228079156619053@
level $15646$ completed at 1648609995.661314 sec, p/sec ratio: @2.346106024352091@
level $15647$ completed at 1648610019.464182 sec, p/sec ratio: @3.0770047297150662@
level $15648$ completed at 1648610037.742368 sec, p/sec ratio: @2.091663597758517@
level $15648$ **IS A REDO** at 1648610056.110985 sec, p/sec ratio: @2.1965360840341965@
level $15649$ completed at 1648610097.518238 sec, p/sec ratio: @1.5085987613569818@
level $15650$ completed at 1648610115.500285 sec, p/sec ratio: @2.3027568847630415@
level $15651$ completed at 1648610133.5244212 sec, p/sec ratio: @2.106945423156237@
level $15652$ completed at 1648610148.0698502 sec, p/sec ratio: @1.424006248484585@
level $15653$ completed at 1648610167.196058 sec, p/sec ratio: @2.208439631809302@
level $15654$ completed at 1648610192.658314 sec, p/sec ratio: @3.138852312197439@
level $15655$ completed at 1648610211.359191 sec, p/sec ratio: @2.195390876251389@
level $15656$ completed at 1648610229.470028 sec, p/sec ratio: @2.2862666644588128@
level $15657$ completed at 1648610255.960408 sec, p/sec ratio: @3.7470240959238867@
level $15658$ completed at 1648610279.9881558 sec, p/sec ratio: @2.618212263407512@
level $15659$ completed at 1648610311.904902 sec, p/sec ratio: @1.9175987138579618@
level $15660$ completed at 1648610330.067241 sec, p/sec ratio: @2.2783747931336067@
level $15661$ completed at 1648610347.4626849 sec, p/sec ratio: @2.0671714570631194@
level $15662$ completed at 1648610373.557371 sec, p/sec ratio: @3.806697420791519@
level $15663$ completed at 1648610393.8721669 sec, p/sec ratio: @2.54991498635799@
level $15664$ completed at 1648610409.776681 sec, p/sec ratio: @1.5718116720855386@
level $15665$ completed at 1648610453.221966 sec, p/sec ratio: @2.4135090930753984@
level $15666$ completed at 1648610480.111337 sec, p/sec ratio: @3.6902408815846917@
level $15666$ **IS A REDO** at 1648610507.189378 sec, p/sec ratio: @3.7777017969812983@
level $15667$ completed at 1648610535.405466 sec, p/sec ratio: @3.505300050342659@
level $15668$ completed at 1648610560.8417642 sec, p/sec ratio: @3.1388380913267966@
level $15669$ completed at 1648610582.1044888 sec, p/sec ratio: @3.212618512993856@
level $15670$ completed at 1648610599.929719 sec, p/sec ratio: @2.63828260771892@
level $15671$ completed at 1648610623.025032 sec, p/sec ratio: @2.9289111258816773@
level $15672$ completed at 1648610643.6093068 sec, p/sec ratio: @2.472199433517783@
level $15673$ completed at 1648610661.0844128 sec, p/sec ratio: @1.6859182231545362@
level $15674$ completed at 1648610679.477601 sec, p/sec ratio: @2.2543931499120893@
level $15675$ completed at 1648610697.862004 sec, p/sec ratio: @2.256339987695407@
level $15676$ completed at 1648610714.8558059 sec, p/sec ratio: @1.790423394687809@
level $15677$ completed at 1648610742.484203 sec, p/sec ratio: @2.8781678302308586@
level $15678$ completed at 1648610761.46404 sec, p/sec ratio: @1.996858378397876@
level $15679$ completed at 1648610788.608314 sec, p/sec ratio: @3.0628517270990523@
level $15680$ completed at 1648610811.570197 sec, p/sec ratio: @3.1835764835808034@
level $15681$ completed at 1648610861.450645 sec, p/sec ratio: @3.5414151053917036@
level $15682$ completed at 1648610887.488113 sec, p/sec ratio: @3.214171176739104@
level $15683$ completed at 1648610904.63119 sec, p/sec ratio: @1.789508935826914@
level $15684$ completed at 1648610920.8643851 sec, p/sec ratio: @1.550885085673854@
level $15685$ completed at 1648610947.9974232 sec, p/sec ratio: @3.4649710462895214@
level $15686$ completed at 1648610966.596204 sec, p/sec ratio: @1.8113415360246221@
level $15687$ completed at 1648610982.758868 sec, p/sec ratio: @1.558751901654188@
level $15688$ completed at 1648610998.2755089 sec, p/sec ratio: @1.6457783880342098@
level $15689$ completed at 1648611019.5187972 sec, p/sec ratio: @2.608416210466344@
level $15690$ completed at 1648611043.885335 sec, p/sec ratio: @2.6018716541307216@
level $15691$ completed at 1648611063.172077 sec, p/sec ratio: @2.7285045218558595@
level $15692$ completed at 1648611087.021164 sec, p/sec ratio: @2.68087420104136@
level $15693$ completed at 1648611113.9726322 sec, p/sec ratio: @3.2956526655243343@
level $15694$ completed at 1648611136.7416892 sec, p/sec ratio: @2.415508425827624@
level $15695$ completed at 1648611155.064646 sec, p/sec ratio: @1.8448467599423097@
level $15696$ completed at 1648611172.987155 sec, p/sec ratio: @1.8990094203780665@
level $15697$ completed at 1648611215.817473 sec, p/sec ratio: @1.6741105131846876@
level $15698$ completed at 1648611235.145653 sec, p/sec ratio: @2.1386322758120553@
level $15699$ completed at 1648611250.271001 sec, p/sec ratio: @1.3709959064323343@
level $15700$ completed at 1648611270.144384 sec, p/sec ratio: @2.352748867083437@
level $15701$ completed at 1648611295.2617788 sec, p/sec ratio: @2.90454694985244@
level $15702$ completed at 1648611313.564896 sec, p/sec ratio: @2.076143141176236@
level $15703$ completed at 1648611331.434125 sec, p/sec ratio: @1.7056844390778476@
level $15704$ completed at 1648611352.465249 sec, p/sec ratio: @2.411016684399792@
level $15705$ completed at 1648611375.816962 sec, p/sec ratio: @2.6770413564278686@
level $15706$ completed at 1648611400.417737 sec, p/sec ratio: @2.570925986335022@
level $15707$ completed at 1648611423.57566 sec, p/sec ratio: @2.5493976230173945@
level $15708$ completed at 1648611446.2664618 sec, p/sec ratio: @3.249660860499744@
level $15709$ completed at 1648611468.963873 sec, p/sec ratio: @2.7506170600957374@
level $15710$ completed at 1648611495.0101042 sec, p/sec ratio: @2.997707629820423@
level $15711$ completed at 1648611513.7752519 sec, p/sec ratio: @2.5110403187844157@
level $15712$ completed at 1648611529.916639 sec, p/sec ratio: @1.5697187029056217@
level $15713$ completed at 1648611577.3947158 sec, p/sec ratio: @2.8956913449257033@
level $15714$ completed at 1648611595.435536 sec, p/sec ratio: @1.8627768294404707@
level $15715$ completed at 1648611612.107106 sec, p/sec ratio: @1.8290231947772395@
level $15716$ completed at 1648611627.89753 sec, p/sec ratio: @1.2983903633851976@
level $15717$ completed at 1648611649.838227 sec, p/sec ratio: @2.6072511325116614@
level $15718$ completed at 1648611668.919439 sec, p/sec ratio: @2.158863432119261@
level $15719$ completed at 1648611685.043572 sec, p/sec ratio: @1.9025517172452406@
level $15720$ completed at 1648611701.4989681 sec, p/sec ratio: @1.8607406912775513@
level $15721$ completed at 1648611723.337877 sec, p/sec ratio: @2.8595632299007936@
level $15722$ completed at 1648611748.8573408 sec, p/sec ratio: @3.069079872154925@
level $15723$ completed at 1648611766.155644 sec, p/sec ratio: @1.9555962319377287@
level $15724$ completed at 1648611787.841511 sec, p/sec ratio: @2.635256727036875@
level $15725$ completed at 1648611814.840348 sec, p/sec ratio: @2.9491416172827796@
level $15726$ completed at 1648611829.6002529 sec, p/sec ratio: @1.401569751277829@
level $15727$ completed at 1648611848.9178398 sec, p/sec ratio: @2.1871378439871045@
level $15728$ completed at 1648611875.275042 sec, p/sec ratio: @3.15446183426956@
level $15729$ completed at 1648611922.6416 sec, p/sec ratio: @2.571883166020992@
level $15730$ completed at 1648611940.179551 sec, p/sec ratio: @1.6771208553096282@
level $15731$ completed at 1648611957.054132 sec, p/sec ratio: @2.0148938252576034@
level $15732$ completed at 1648611977.9457579 sec, p/sec ratio: @2.2184806262163197@
level $15733$ completed at 1648611999.134175 sec, p/sec ratio: @2.184187449482516@
level $15734$ completed at 1648612017.4360619 sec, p/sec ratio: @2.1091746990089257@
level $15735$ completed at 1648612038.661972 sec, p/sec ratio: @2.416969351583885@
level $15736$ completed at 1648612064.5880241 sec, p/sec ratio: @3.2131772005576353@
level $15737$ completed at 1648612085.743746 sec, p/sec ratio: @2.719214149112094@
level $15738$ completed at 1648612102.05587 sec, p/sec ratio: @1.5397790903883837@
level $15739$ completed at 1648612122.438399 sec, p/sec ratio: @2.83134944146149@
level $15740$ completed at 1648612145.0152068 sec, p/sec ratio: @2.632093795670608@
level $15741$ completed at 1648612173.861532 sec, p/sec ratio: @3.425344533537552@
level $15742$ completed at 1648612189.548928 sec, p/sec ratio: @1.332960397956558@
level $15743$ completed at 1648612206.452432 sec, p/sec ratio: @1.4783307697899013@
level $15744$ completed at 1648612233.492264 sec, p/sec ratio: @3.0719865195396743@
level $15745$ completed at 1648612282.701073 sec, p/sec ratio: @3.439146102865675@
level $15746$ completed at 1648612303.678797 sec, p/sec ratio: @2.4571169958154075@
level $15747$ completed at 1648612325.518755 sec, p/sec ratio: @2.554271628061087@
level $15748$ completed at 1648612344.285801 sec, p/sec ratio: @1.810453918632829@
level $15749$ completed at 1648612371.7118862 sec, p/sec ratio: @2.930089517132445@
level $15750$ completed at 1648612386.9523132 sec, p/sec ratio: @1.3886467320581157@
level $15751$ completed at 1648612404.784252 sec, p/sec ratio: @1.9190411236475378@
level $15752$ completed at 1648612430.920326 sec, p/sec ratio: @3.4232441404329337@
level $15753$ completed at 1648612451.776664 sec, p/sec ratio: @2.2560869321216637@
level $15754$ completed at 1648612468.607441 sec, p/sec ratio: @1.502030266708086@
level $15755$ completed at 1648612494.704962 sec, p/sec ratio: @2.9255058166046064@
level $15756$ completed at 1648612519.943 sec, p/sec ratio: @3.126042852277956@
level $15757$ completed at 1648612542.769655 sec, p/sec ratio: @2.7512591272745284@
level $15758$ completed at 1648612560.7749178 sec, p/sec ratio: @1.6497404287301736@
level $15759$ completed at 1648612580.7036932 sec, p/sec ratio: @2.1483076139727406@
level $15760$ completed at 1648612601.264392 sec, p/sec ratio: @2.3112153637528934@
level $15761$ completed at 1648612645.3639941 sec, p/sec ratio: @1.8853515069657205@
level $15762$ completed at 1648612662.358915 sec, p/sec ratio: @1.7967711868787426@
level $15763$ completed at 1648612678.491088 sec, p/sec ratio: @1.550236935469504@
level $15764$ completed at 1648612697.777217 sec, p/sec ratio: @1.9678842586617318@
level $15765$ completed at 1648612724.6675992 sec, p/sec ratio: @2.813414493471556@
level $15766$ completed at 1648612758.362134 sec, p/sec ratio: @1.9808870689375875@
level $15767$ completed at 1648612781.520045 sec, p/sec ratio: @2.741007842401827@
level $15768$ completed at 1648612804.4761689 sec, p/sec ratio: @2.3850595775293177@
level $15769$ completed at 1648612827.614934 sec, p/sec ratio: @2.7394710859014277@
level $15770$ completed at 1648612850.611824 sec, p/sec ratio: @2.7604871664102753@
level $15771$ completed at 1648612867.447677 sec, p/sec ratio: @1.4821373297277052@
level $15772$ completed at 1648612890.892423 sec, p/sec ratio: @2.8932927354363307@
level $15773$ completed at 1648612914.479537 sec, p/sec ratio: @2.508889976074025@
level $15774$ completed at 1648612941.193168 sec, p/sec ratio: @2.834982226544586@
level $15775$ completed at 1648612963.478802 sec, p/sec ratio: @3.0577653624558256@
level $15776$ completed at 1648612982.490208 sec, p/sec ratio: @1.9741377298297424@
level $15777$ completed at 1648613032.286082 sec, p/sec ratio: @3.058734003527073@
level $15778$ completed at 1648613054.1605802 sec, p/sec ratio: @2.722082477966889@
level $15779$ completed at 1648613072.209713 sec, p/sec ratio: @1.8781746754965227@
level $15780$ completed at 1648613097.182768 sec, p/sec ratio: @3.569131526747379@
level $15781$ completed at 1648613118.643874 sec, p/sec ratio: @2.6730703538852945@
level $15782$ completed at 1648613139.933901 sec, p/sec ratio: @2.697579272227093@
level $15783$ completed at 1648613160.649749 sec, p/sec ratio: @2.5174708636746796@
level $15784$ completed at 1648613188.451296 sec, p/sec ratio: @3.5597651777674235@
level $15785$ completed at 1648613205.257708 sec, p/sec ratio: @1.7529868735162564@
level $15786$ completed at 1648613222.980544 sec, p/sec ratio: @2.0421574031254393@
level $15787$ completed at 1648613245.2009711 sec, p/sec ratio: @2.8253945773487326@
level $15788$ completed at 1648613266.6105 sec, p/sec ratio: @2.938533185068154@
level $15789$ completed at 1648613287.4177642 sec, p/sec ratio: @2.7585195566072795@
level $15790$ completed at 1648613302.6108181 sec, p/sec ratio: @1.364856462911179@
level $15791$ completed at 1648613319.875178 sec, p/sec ratio: @1.7770674640079613@
level $15792$ completed at 1648613339.161535 sec, p/sec ratio: @2.1417057897768474@
level $15793$ completed at 1648613381.553534 sec, p/sec ratio: @1.7334107614674268@
level $15794$ completed at 1648613408.4133608 sec, p/sec ratio: @2.98813450305724@
level $15795$ completed at 1648613444.4706402 sec, p/sec ratio: @2.1893633461462767@
level $15796$ completed at 1648613462.899693 sec, p/sec ratio: @1.9618726931216226@
level $15797$ completed at 1648613481.0168781 sec, p/sec ratio: @2.325162109637491@
level $15798$ completed at 1648613499.661152 sec, p/sec ratio: @1.8053476426870212@
level $15799$ completed at 1648613517.285019 sec, p/sec ratio: @1.7675799989401968@
level $15800$ completed at 1648613537.714169 sec, p/sec ratio: @2.074621285270184@
level $15801$ completed at 1648613556.815916 sec, p/sec ratio: @2.186123196351581@
level $15802$ completed at 1648613575.729773 sec, p/sec ratio: @1.9056439535770346@
level $15803$ completed at 1648613595.0091882 sec, p/sec ratio: @2.147593040120814@
level $15804$ completed at 1648613618.876092 sec, p/sec ratio: @3.303229275064343@
level $15805$ completed at 1648613638.8964171 sec, p/sec ratio: @2.90680352207808@
level $15806$ completed at 1648613663.832455 sec, p/sec ratio: @2.9463834673355658@
level $15807$ completed at 1648613686.871049 sec, p/sec ratio: @2.3955698078645526@
level $15808$ completed at 1648613707.98547 sec, p/sec ratio: @2.738715999594612@
level $15809$ completed at 1648613751.837575 sec, p/sec ratio: @2.0649599286168407@
level $15810$ completed at 1648613776.06966 sec, p/sec ratio: @3.2212082922224416@
level $15811$ completed at 1648613795.484394 sec, p/sec ratio: @2.3968263414638127@
level $15812$ completed at 1648613811.371381 sec, p/sec ratio: @1.5761125470631958@
level $15813$ completed at 1648613831.5745752 sec, p/sec ratio: @2.5585420209854077@
level $15814$ completed at 1648613849.137665 sec, p/sec ratio: @2.034791645072602@
level $15815$ completed at 1648613868.2721741 sec, p/sec ratio: @2.138546132428364@
level $15816$ completed at 1648613894.131068 sec, p/sec ratio: @3.62239430773434@
level $15817$ completed at 1648613915.752218 sec, p/sec ratio: @2.879363465655525@
level $15818$ completed at 1648613933.591757 sec, p/sec ratio: @2.003552178116923@
level $15819$ completed at 1648613956.383914 sec, p/sec ratio: @2.723881168555552@
level $15820$ completed at 1648613980.912268 sec, p/sec ratio: @2.9023285985560054@
level $15821$ completed at 1648613998.482993 sec, p/sec ratio: @1.6507922513997202@
level $15822$ completed at 1648614018.929646 sec, p/sec ratio: @2.5250089997151983@
level $15823$ completed at 1648614037.5918238 sec, p/sec ratio: @2.1986815582314048@
level $15824$ completed at 1648614053.3451881 sec, p/sec ratio: @1.5855677671463475@
level $15825$ completed at 1648614096.438915 sec, p/sec ratio: @1.6229393700866894@
level $15826$ completed at 1648614114.887242 sec, p/sec ratio: @1.5841139201046448@
level $15827$ completed at 1648614134.639353 sec, p/sec ratio: @2.3746760345897773@
level $15828$ completed at 1648614154.620086 sec, p/sec ratio: @2.344285986845414@
level $15829$ completed at 1648614171.3568199 sec, p/sec ratio: @1.5029245357173118@
level $15830$ completed at 1648614195.673753 sec, p/sec ratio: @3.0033520454873144@
level $15831$ completed at 1648614216.7884429 sec, p/sec ratio: @2.469408872491994@
level $15832$ completed at 1648614232.933944 sec, p/sec ratio: @1.2748068324369537@
level $15833$ completed at 1648614248.2583349 sec, p/sec ratio: @1.3593697181991633@
level $15834$ completed at 1648614267.31281 sec, p/sec ratio: @2.1754008145309798@
level $15835$ completed at 1648614293.122526 sec, p/sec ratio: @3.2401622662496625@
level $15836$ completed at 1648614311.873564 sec, p/sec ratio: @2.041055743994167@
level $15837$ completed at 1648614334.8940978 sec, p/sec ratio: @2.765696525358123@
level $15838$ completed at 1648614356.925347 sec, p/sec ratio: @2.601175715666237@
level $15839$ completed at 1648614384.7296908 sec, p/sec ratio: @2.872048605979986@
level $15840$ completed at 1648614408.315069 sec, p/sec ratio: @3.341123220125724@
level $15841$ completed at 1648614458.388891 sec, p/sec ratio: @3.5244663046996374@
level $15842$ completed at 1648614475.5953338 sec, p/sec ratio: @1.7122408228045707@
level $15843$ completed at 1648614495.301855 sec, p/sec ratio: @1.9235826146072479@
level $15844$ completed at 1648614518.9535758 sec, p/sec ratio: @2.8653522747332842@
level $15845$ completed at 1648614542.769205 sec, p/sec ratio: @2.479642721551672@
level $15846$ completed at 1648614568.747042 sec, p/sec ratio: @3.0139113232088603@
level $15847$ completed at 1648614587.9037461 sec, p/sec ratio: @1.9834176957727097@
level $15848$ completed at 1648614604.113224 sec, p/sec ratio: @1.2717411985024216@
level $15849$ completed at 1648614625.840845 sec, p/sec ratio: @2.1366515911853754@
level $15850$ completed at 1648614646.017183 sec, p/sec ratio: @2.3243222039608384@
level $15851$ completed at 1648614662.744799 sec, p/sec ratio: @1.5052292272444296@
level $15852$ completed at 1648614682.056629 sec, p/sec ratio: @1.9737918387389044@
